"","Transect","video_annotation_label_id","label_id","label_name","Substrate_type","label_hierarchy","label_1","label_2","label_3","label_4","label_5","label_6","user_id","firstname","lastname","video_id","video_filename","shape_id","shape_name","points","frames","annotation_id","frame in secons","frame.secs","video_name","Time","Temperature","Depth","Video tags","BTLVL","Mode","Res","FPS","Overlay","DCCWB","EIS","Autorec","Wifi","Sdcard","Firmware","timeLOCAL","video","GPSLongitude","GPSLatitude","timegpsUTC","distance_km","distance_m","duration_minutes","duration_hours","speed_kph","truncated_time","count"
"1387","T5",297938,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1037.42,456.38]]","[174.827739]",251476,174.827739,175,"MOV_0497_GT","2020:03:04 12:24:14",15.9,7.3,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:24:14,"MOV_0497_GT",-65.8052271232009,-45.0195607636124,"2020/03/04 15:23:40+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:24:14,1
"1388","T5",298105,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1551.42,526.36]]","[353.17825]",251642,353.17825,353,"MOV_0498_GT","2020:03:04 12:37:14",16,5.1,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:14,"MOV_0498_GT",-65.810367660597,-45.0234575103968,"2020/03/04 15:36:40+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:37:14,2
"1389","T5",298107,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[900.55,553.4]]","[356.621837]",251644,356.621837,357,"MOV_0498_GT","2020:03:04 12:37:18",16,5.1,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:18,"MOV_0498_GT",-65.8104016911238,-45.0234762020409,"2020/03/04 15:36:45+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:37:18,3
"1390","T5",298109,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[861.97,513.55]]","[360.36452]",251646,360.36452,360,"MOV_0498_GT","2020:03:04 12:37:21",16,4.9,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:21,"MOV_0498_GT",-65.8104379009455,-45.0234958995134,"2020/03/04 15:36:50+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:37:21,2
"1391","T5",297944,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1067.7,977.04]]","[191.571127]",251482,191.571127,192,"MOV_0497_GT","2020:03:04 12:24:31",15.9,7.3,0,21,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:24:31,"MOV_0497_GT",-65.8053338248283,-45.0196775235236,"2020/03/04 15:24:00+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:24:31,1
"1393","T5",297946,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1250.25,731.71]]","[197.522271]",251484,197.522271,198,"MOV_0497_GT","2020:03:04 12:24:37",15.9,7.2,0,21,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:24:37,"MOV_0497_GT",-65.8053598087281,-45.0197053514421,"2020/03/04 15:24:05+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:24:37,1
"1394","T5",297948,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[970.04,512.58]]","[204.316923]",251486,204.316923,204,"MOV_0497_GT","2020:03:04 12:24:43",15.9,7.2,0,21,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:24:43,"MOV_0497_GT",-65.8053847867996,-45.0197361130267,"2020/03/04 15:24:10+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:24:43,1
"1397","T5",297951,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1150.88,941.99]]","[210.544746]",251489,210.544746,211,"MOV_0497_GT","2020:03:04 12:24:50",15.9,7.2,0,21,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:24:50,"MOV_0497_GT",-65.8054332341999,-45.019794870168,"2020/03/04 15:24:20+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:24:50,1
"1398","T5",297952,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[796.09,904.77]]","[217.237168]",251490,217.237168,217,"MOV_0497_GT","2020:03:04 12:24:56",15.9,7.3,0,21,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:24:56,"MOV_0497_GT",-65.8054598048329,-45.0198264699429,"2020/03/04 15:24:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:24:56,1
"1400","T5",297954,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1205.75,723.2]]","[219.453211]",251492,219.453211,219,"MOV_0497_GT","2020:03:04 12:24:58",15.9,7.3,0,21,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:24:58,"MOV_0497_GT",-65.8054598048329,-45.0198264699429,"2020/03/04 15:24:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:24:58,1
"1401","T5",297955,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[593.43,601.38]]","[221.197252]",251493,221.197252,221,"MOV_0497_GT","2020:03:04 12:25:00",15.9,7.3,0,21,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:25:00,"MOV_0497_GT",-65.8054866269231,-45.019858404994,"2020/03/04 15:24:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:25:00,1
"1402","T5",297957,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[622.75,570.34]]","[223.977247]",251495,223.977247,224,"MOV_0497_GT","2020:03:04 12:25:03",15.9,7.3,0,21,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:25:03,"MOV_0497_GT",-65.8054866269231,-45.019858404994,"2020/03/04 15:24:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:25:03,1
"1404","T5",298128,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1315.11,390.25]]","[374.028003]",251665,374.028003,374,"MOV_0498_GT","2020:03:04 12:37:35",16,5.1,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:35,"MOV_0498_GT",-65.8105487097055,-45.0235482025892,"2020/03/04 15:37:05+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:37:35,4
"1405","T5",298129,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[253.83,729.38]]","[376.867064]",251666,376.867064,377,"MOV_0498_GT","2020:03:04 12:37:38",16,4.9,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:38,"MOV_0498_GT",-65.8105487097055,-45.0235482025892,"2020/03/04 15:37:05+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:37:38,5
"1406","T5",297961,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[443.38,817.7]]","[242.950165]",251499,242.950165,243,"MOV_0497_GT","2020:03:04 12:25:22",15.9,7.6,0,21,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:25:22,"MOV_0497_GT",-65.8055981062353,-45.0199770927429,"2020/03/04 15:24:50+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:25:22,2
"1407","T5",298260,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1411.46,814.72]]","[546.39227]",251797,546.39227,546,"MOV_0498_GT","2020:03:04 12:40:27",16,4.2,0,16,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:40:27,"MOV_0498_GT",-65.811712956056,-45.0242725666612,"2020/03/04 15:39:55+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:40:27,2
"1409","T5",298136,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[885.54,621.06]]","[384.314959]",251673,384.314959,384,"MOV_0498_GT","2020:03:04 12:37:45",16,4.9,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:45,"MOV_0498_GT",-65.8106169383973,-45.0235894415528,"2020/03/04 15:37:15+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:37:45,2
"1410","T5",320252,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1739,673.45]]","[577.740907]",273367,577.740907,578,"MOV_0497_GT","2020:03:04 12:30:57",15.9,7.2,0,19,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:30:57,"MOV_0497_GT",-65.8077312167734,-45.0218278169632,"2020/03/04 15:30:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:30:57,1
"1411","T5",320253,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[614.44,567.48]]","[580.191344]",273368,580.191344,580,"MOV_0497_GT","2020:03:04 12:30:59",15.9,7.3,0,19,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:30:59,"MOV_0497_GT",-65.8077312167734,-45.0218278169632,"2020/03/04 15:30:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:30:59,2
"1412","T5",320255,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1035.57,487.06]]","[581.557208]",273370,581.557208,582,"MOV_0497_GT","2020:03:04 12:31:01",15.9,7.3,0,19,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:31:01,"MOV_0497_GT",-65.8077691029757,-45.0218517053872,"2020/03/04 15:30:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:31:01,3
"1424","T5",320229,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[1511.06,657.71]]","[421.750954]",273344,421.750954,422,"MOV_0497_GT","2020:03:04 12:28:21",15.9,7.4,0,20,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:28:21,"MOV_0497_GT",-65.8067137375474,-45.0210005231202,"2020/03/04 15:27:50+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:28:21,1
"1426","T5",320231,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[996.71,438.78]]","[453.301778]",273346,453.301778,453,"MOV_0497_GT","2020:03:04 12:28:52",15.9,7.2,0,20,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:28:52,"MOV_0497_GT",-65.8069112990052,-45.0211615394801,"2020/03/04 15:28:20+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:28:52,1
"1433","T5",320251,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[608.96,496.88]]","[575.582202]",273366,575.582202,576,"MOV_0497_GT","2020:03:04 12:30:55",15.9,7.3,0,19,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:30:55,"MOV_0497_GT",-65.8077312167734,-45.0218278169632,"2020/03/04 15:30:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:30:55,1
"1434","T5",298094,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1045.78,601.55]]","[336.590008]",251631,336.590008,337,"MOV_0498_GT","2020:03:04 12:36:58",16,5,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:36:58,"MOV_0498_GT",-65.8102759625763,-45.0234022736549,"2020/03/04 15:36:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:36:58,2
"1436","T5",298097,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[209.19,622.79]]","[342.207152]",251634,342.207152,342,"MOV_0498_GT","2020:03:04 12:37:03",16,4.9,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:03,"MOV_0498_GT",-65.8103109151125,-45.0234200432897,"2020/03/04 15:36:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:37:03,4
"1437","T5",298059,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[531.63,613.74]]","[155.843485]",251596,155.843485,156,"MOV_0498_GT","2020:03:04 12:33:56",15.9,6.4,0,18,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:33:56,"MOV_0498_GT",-65.808943156153,-45.0226936675608,"2020/03/04 15:33:25+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:33:56,3
"1438","T5",298102,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[691.88,625.22]]","[351.055543]",251639,351.055543,351,"MOV_0498_GT","2020:03:04 12:37:12",16,5,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:12,"MOV_0498_GT",-65.810367660597,-45.0234575103968,"2020/03/04 15:36:40+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:37:12,2
"1439","T5",298154,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[395.95,392.12]]","[403.011001]",251691,403.011001,403,"MOV_0498_GT","2020:03:04 12:38:04",16,4.8,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:38:04,"MOV_0498_GT",-65.8107345364988,-45.0236492883414,"2020/03/04 15:37:30+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:38:04,3
"1440","T5",298111,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[645.83,589.38]]","[363.039763]",251648,363.039763,363,"MOV_0498_GT","2020:03:04 12:37:24",16,5,0,17,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:37:24,"MOV_0498_GT",-65.8104379009455,-45.0234958995134,"2020/03/04 15:36:50+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:37:24,2
"1442","T5",298073,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1059.26,562.51]]","[209.609346]",251610,209.609346,210,"MOV_0498_GT","2020:03:04 12:34:50",16,5.9,0,18,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:34:50,"MOV_0498_GT",-65.8092956990004,-45.0229586195201,"2020/03/04 15:34:20+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:34:50,1
"1443","T5",298074,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1278.82,947.4]]","[214.419503]",251611,214.419503,214,"MOV_0498_GT","2020:03:04 12:34:54",16,6,0,18,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:34:54,"MOV_0498_GT",-65.8092956990004,-45.0229586195201,"2020/03/04 15:34:20+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:34:54,1
"1445","T5",298077,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2801,"www.biigle.proyectosub.org/0498_GT.MP4",1,"Point","[[1242.08,444.97]]","[246.609557]",251614,246.609557,247,"MOV_0498_GT","2020:03:04 12:35:27",16,5.7,0,18,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:35:27,"MOV_0498_GT",-65.8095733076334,-45.0230871140957,"2020/03/04 15:34:55+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:35:27,1
"1449","T5",297915,149486,"Gracilaria",NA,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria","Biota","Macroalgae","Erect fine branching","Red","Gracilaria",NA,508,"Gonzalo","Bravo",2800,"www.biigle.proyectosub.org/0497_GT.MP4",1,"Point","[[270.5,644.04]]","[147.203212]",251453,147.203212,147,"MOV_0497_GT","2020:03:04 12:23:46",16,7.1,0,22,"Video","1080P","100","On","Green","On","Off","Off",33,"1.5.2",2020-03-04 12:23:46,"MOV_0497_GT",-65.8051016461104,-45.0194440875202,"2020/03/04 15:23:15+00",0.866919739173595,866.919739173595,19.2666666666667,0.321111111111111,2.69975005278974,2020-03-04 12:23:46,3
